commodity,year,avg_price,prev_year_price,pct_change
Onions,2024,39.028,23.922160919540225,63.14579661622852
Potatoes,2000,5.443428571428573,NULL,NULL
Potatoes,2001,6.99604651162791,5.443428571428573,28.52279440844886
Potatoes,2002,8.282777777777774,6.99604651162791,18.392262887492652
Potatoes,2003,6.35921052631579,8.282777777777774,-23.223697448732796
Potatoes,2004,7.765294117647058,6.35921052631579,22.110977227638394
Potatoes,2005,8.878529411764706,7.765294117647058,14.336035148852371
Potatoes,2006,10.310277777777777,8.878529411764706,16.125962978912916
Potatoes,2007,11.102222222222219,10.310277777777777,7.681116469542228
Potatoes,2008,9.214166666666664,11.102222222222219,-17.006104883907124
Potatoes,2009,14.113333333333332,9.214166666666664,53.169937596093
Potatoes,2010,13.018108108108105,14.113333333333332,-7.760216522616152
Potatoes,2011,12.94108108108108,13.018108108108105,-0.5916914069798689
Potatoes,2012,17.078387096774193,12.94108108108108,31.97032759296713
Potatoes,2013,17.646286919831244,17.078387096774193,3.3252544273593436
Potatoes,2014,22.90247311827958,17.646286919831244,29.786358015868657
Potatoes,2015,15.54516605166052,22.90247311827958,-32.12450912450514
Potatoes,2016,19.35723320158103,15.54516605166052,24.522524476432388
Potatoes,2017,14.83363288718929,19.35723320158103,-23.36904384673253
Potatoes,2018,19.320189873417718,14.83363288718929,30.245840788625244
Potatoes,2019,20.12075144508671,19.320189873417718,4.143652712080591
Potatoes,2020,33.33831478537359,20.12075144508671,65.69120132694884
Potatoes,2021,21.708240675580598,33.33831478537359,-34.88500898940284
Potatoes,2022,25.067809343434337,21.708240675580598,15.476006176921043
Potatoes,2023,21.571093911248727,25.067809343434337,-13.949026754910502
Potatoes,2024,23.252,21.571093911248727,7.792400773308605
Rice,1994,7.823893805309732,NULL,NULL
Rice,1995,8.075624999999999,7.823893805309732,3.2174669155073152
Rice,1996,9.111006289308174,8.075624999999999,12.8210669676734
Rice,1997,9.604678362573102,9.111006289308174,5.4184143615865565
Rice,1998,10.18170731707317,9.604678362573102,6.0077905028928225
Rice,1999,11.382885906040269,10.18170731707317,11.797418169278
Rice,2000,15.670320512820513,11.382885906040269,37.66562049528354
Rice,2001,58.45807692307694,15.670320512820513,273.04965699489077
Rice,2002,39.171676300578035,58.45807692307694,-32.99184926640205
Rice,2003,28.043674698795186,39.171676300578035,-28.408285406000456
Rice,2004,27.69941176470589,28.043674698795186,-1.2275956620766513
Rice,2005,11.33244047619048,27.69941176470589,-59.08779373203124
Rice,2006,11.791860465116278,11.33244047619048,4.054025166874184
Rice,2007,12.822222222222221,11.791860465116278,8.737906627661092
Rice,2008,15.876204819277108,12.822222222222221,23.81788853855631
Rice,2009,16.97022471910112,15.876204819277108,6.890940953946624
Rice,2010,19.226176470588236,16.97022471910112,13.29358796850751
Rice,2011,19.847170731707322,19.226176470588236,3.229941543858549
Rice,2012,22.30514412416852,19.847170731707322,12.384502686493267
Rice,2013,25.757194860813705,22.30514412416852,15.476478060075605
Rice,2014,27.839476987447693,25.757194860813705,8.084273686968588
Rice,2015,27.174935304990754,27.839476987447693,-2.3870480137129313
Rice,2016,27.228072072072074,27.174935304990754,0.1955359469487345
Rice,2017,29.624556962025324,27.228072072072074,8.801522500784522
Rice,2018,30.267665289256193,29.624556962025324,2.170862261519211
Rice,2019,31.96079234972679,30.267665289256193,5.593847573937558
Rice,2020,33.85463046757163,31.96079234972679,5.92550427762167
Rice,2021,36.170435393258444,33.85463046757163,6.8404377590387675
Rice,2022,36.92368624919298,36.170435393258444,2.0825042544965657
Rice,2023,39.22466315789473,36.92368624919298,6.231709621766272
Rice,2024,43.962,39.22466315789473,12.077444293238731
Salt (iodised),2012,12.885171102661598,NULL,NULL
Salt (iodised),2013,13.808427947598254,12.885171102661598,7.165266472448669
Salt (iodised),2014,14.618525641025643,13.808427947598254,5.8666902307897555
Salt (iodised),2015,15.177573529411765,14.618525641025643,3.824242622779971
Salt (iodised),2016,15.569437148217636,15.177573529411765,2.581859465523266
Salt (iodised),2017,15.734393382352945,15.569437148217636,1.0594874597261372
Salt (iodised),2018,15.885471311475412,15.734393382352945,0.9601763820898855
Salt (iodised),2019,16.173754152823918,15.885471311475412,1.8147578733799055
Salt (iodised),2020,16.861056661562017,16.173754152823918,4.249492741412156
Salt (iodised),2021,18.059878879636663,16.861056661562017,7.110006461265201
Salt (iodised),2022,19.983883959044366,18.059878879636663,10.653477203421925
Salt (iodised),2023,25.34259507829979,19.983883959044366,26.815163309783745
Salt (iodised),2024,22.012,25.34259507829979,-13.142281080565791
Sugar,1994,14.347445255474453,NULL,NULL
Sugar,1996,14.60741758241758,14.347445255474453,1.8119764342291684
Sugar,2000,16.608092485549133,14.60741758241758,13.696294309677926
Sugar,2001,16.293548387096774,16.608092485549133,-1.893920681896773
Sugar,2002,15.81453488372093,16.293548387096774,-2.939896773837096
Sugar,2003,15.336111111111114,15.81453488372093,-3.0252155762247077
Sugar,2004,17.37139037433155,15.336111111111114,13.271156217340282
Sugar,2005,19.723387096774193,17.37139037433155,13.539484587934988
Sugar,2006,20.864634146341466,19.723387096774193,5.7862629981740135
Sugar,2007,16.933333333333334,20.864634146341466,-18.841935043934
Sugar,2008,18.47912087912088,16.933333333333334,9.128666608981579
Sugar,2009,28.896788990825687,18.47912087912088,56.375344800495796
Sugar,2010,32.171402877697844,28.896788990825687,11.332102981794272
